Vehicle_ID,Risk_Score
motorcycle225,0.11336032388663968
motorcycle226,0.21428571428571427
motorcycle227,0.24203821656050956
motorcycle228,1.1644736842105263
motorcycle229,0.39814814814814814
motorcycle23,0.16216216216216217
motorcycle230,0.7413793103448276
motorcycle231,0.365
motorcycle232,0.09926470588235294
motorcycle233,0.7243589743589743
motorcycle234,0.05859375
motorcycle235,0.09523809523809523
motorcycle236,1.1637931034482758
motorcycle237,0.11363636363636363
motorcycle238,0.6366459627329193
motorcycle239,0.7175925925925926
motorcycle24,1.6065573770491803
motorcycle240,0.1694915254237288
motorcycle241,0.15833333333333333
motorcycle242,0.10869565217391304
motorcycle243,0.014423076923076924
motorcycle244,0.1118421052631579
motorcycle245,1.056
motorcycle246,0.043478260869565216
motorcycle247,0.04205607476635514
motorcycle248,0.046218487394957986
motorcycle249,1.6142857142857143
motorcycle25,0.5905172413793104
motorcycle250,0.07211538461538461
motorcycle251,0.08021390374331551
motorcycle252,0.4420289855072464
motorcycle253,0.0995260663507109
motorcycle254,0.47680412371134023
motorcycle255,0.34615384615384615
motorcycle256,0.022727272727272728
motorcycle257,0.14240506329113925
motorcycle258,0.41015625
motorcycle259,0.14
motorcycle26,1.4850746268656716
motorcycle260,0.19444444444444445
motorcycle261,0.33755274261603374
motorcycle262,1.1725663716814159
motorcycle263,1.1904761904761905
motorcycle264,0.2777777777777778
motorcycle265,0.7195121951219512
motorcycle266,0.8581560283687943
motorcycle267,0.08080808080808081
motorcycle268,0.0
motorcycle269,0.15838509316770186
motorcycle27,1.4854771784232366
motorcycle270,0.2048611111111111
motorcycle271,0.20081967213114754
motorcycle272,0.20833333333333334
motorcycle273,1.3067484662576687
motorcycle274,0.4420289855072464
motorcycle275,0.4857142857142857
motorcycle276,0.5470588235294118
motorcycle277,0.047872340425531915
motorcycle278,0.9895833333333334
motorcycle279,0.16279069767441862
motorcycle28,0.22413793103448276
motorcycle280,0.6573033707865169
motorcycle281,0.10526315789473684
motorcycle282,0.11904761904761904
motorcycle283,0.018518518518518517
motorcycle284,0.3576923076923077
motorcycle285,0.1401098901098901
motorcycle286,0.1490066225165563
motorcycle287,0.03260869565217391
motorcycle288,0.9901960784313726
motorcycle289,1.509478672985782
motorcycle29,1.125
motorcycle290,0.25
motorcycle291,0.1485148514851485
motorcycle292,0.058823529411764705
motorcycle293,0.6071428571428571
motorcycle294,0.1134453781512605
motorcycle295,0.14156626506024098
motorcycle296,0.1978021978021978
motorcycle297,0.16472868217054262
motorcycle298,0.20723684210526316
motorcycle299,0.48672566371681414
motorcycle3,0.048701298701298704
motorcycle30,0.125
motorcycle300,0.05389221556886228
motorcycle301,0.5569620253164557
motorcycle302,0.07317073170731707
motorcycle303,0.04316546762589928
motorcycle304,0.41414141414141414
motorcycle305,0.6683168316831684
motorcycle306,0.8951612903225806
motorcycle307,0.6835443037974683
motorcycle308,0.4269406392694064
motorcycle309,0.49324324324324326
motorcycle31,0.49137931034482757
motorcycle310,0.19827586206896552
motorcycle311,0.3473282442748092
motorcycle312,1.3110599078341014
motorcycle313,1.2328767123287672
motorcycle314,1.019108280254777
motorcycle315,0.1683673469387755
motorcycle316,1.2321428571428572
motorcycle317,0.10752688172043011
motorcycle318,0.9095238095238095
motorcycle319,0.7217741935483871
motorcycle32,0.1056338028169014
motorcycle320,1.4098360655737705
motorcycle321,0.8278688524590164
motorcycle322,0.9541984732824428
motorcycle323,1.4093959731543624
motorcycle324,0.36283185840707965
motorcycle325,0.9403409090909091
motorcycle326,0.1377551020408163
motorcycle327,0.95
motorcycle328,0.1
motorcycle329,0.45348837209302323
motorcycle33,0.5769230769230769
motorcycle330,0.7478134110787172
motorcycle331,0.26744186046511625
motorcycle332,1.3333333333333333
motorcycle333,0.0391304347826087
motorcycle334,0.11688311688311688
motorcycle335,0.07075471698113207
motorcycle336,0.9214659685863874
motorcycle337,1.0741626794258374
motorcycle338,1.25
motorcycle339,0.14492753623188406
motorcycle34,1.617117117117117
motorcycle340,0.35772357723577236
motorcycle341,0.17647058823529413
motorcycle342,0.042134831460674156
motorcycle343,0.5
motorcycle344,0.6613924050632911
motorcycle345,0.47619047619047616
motorcycle346,1.162162162162162
motorcycle347,0.08450704225352113
motorcycle348,0.19230769230769232
motorcycle349,1.0446428571428572
motorcycle35,0.1656441717791411
motorcycle350,0.07718120805369127
motorcycle351,0.650375939849624
motorcycle352,0.26851851851851855
motorcycle353,1.1316964285714286
motorcycle354,1.2195121951219512
motorcycle355,0.0
motorcycle356,1.425531914893617
motorcycle357,1.22
motorcycle358,1.2161016949152543
motorcycle359,0.6413043478260869
motorcycle36,0.3375796178343949
motorcycle360,0.7902298850574713
motorcycle361,0.054404145077720206
motorcycle362,0.125
motorcycle363,0.48717948717948717
motorcycle364,0.8473053892215568
motorcycle365,0.6327014218009479
motorcycle366,0.03225806451612903
motorcycle367,0.3727810650887574
motorcycle368,0.09736842105263158
motorcycle369,0.15816326530612246
motorcycle37,0.15159574468085107
motorcycle370,0.8601398601398601
motorcycle371,0.20063694267515925
motorcycle372,0.12595419847328243
motorcycle373,1.41
motorcycle374,0.04285714285714286
motorcycle375,0.054878048780487805
motorcycle376,1.3345323741007193
motorcycle377,0.17777777777777778
motorcycle378,1.2532467532467533
motorcycle379,0.09615384615384616
motorcycle38,1.255813953488372
motorcycle380,1.5255102040816326
motorcycle381,0.3181818181818182
motorcycle382,1.3898305084745763
motorcycle383,1.4955752212389382
motorcycle384,1.3211009174311927
motorcycle385,0.7285714285714285
motorcycle386,0.30337078651685395
motorcycle388,0.15584415584415584
motorcycle389,0.08823529411764706
motorcycle39,0.6186440677966102
motorcycle390,0.5958904109589042
motorcycle391,1.0066666666666666
motorcycle392,0.06338028169014084
motorcycle393,0.19402985074626866
motorcycle394,0.0967741935483871
motorcycle395,0.7857142857142857
motorcycle396,0.08333333333333333
motorcycle397,0.0
motorcycle398,0.0
motorcycle399,0.7560975609756098
motorcycle4,0.1791044776119403
motorcycle40,0.36328125
motorcycle400,0.10810810810810811
motorcycle401,1.0
motorcycle402,0.0
motorcycle403,0.23333333333333334
motorcycle404,0.5454545454545454
motorcycle405,0.0
motorcycle406,0.0
motorcycle41,1.1987951807228916
motorcycle42,0.18115942028985507
motorcycle43,0.5636363636363636
motorcycle44,0.06666666666666667
motorcycle45,1.565217391304348
motorcycle46,0.196
motorcycle47,0.9832535885167464
motorcycle48,1.0309278350515463
motorcycle49,0.08695652173913043
motorcycle5,0.24691358024691357
motorcycle50,0.1875
motorcycle51,0.010067114093959731
motorcycle52,0.384297520661157
motorcycle53,1.125
motorcycle54,0.4801587301587302
motorcycle55,1.0297619047619047
motorcycle56,0.5923076923076923
motorcycle57,0.06521739130434782
motorcycle58,0.9714285714285714
motorcycle59,0.14930555555555555
motorcycle6,1.0833333333333333
motorcycle60,1.0330578512396693
motorcycle61,1.2
motorcycle63,0.49065420560747663
motorcycle64,0.17857142857142858
motorcycle65,0.05555555555555555
motorcycle66,0.16363636363636364
motorcycle67,0.6647727272727273
motorcycle68,1.3952380952380952
motorcycle69,0.9078947368421053
motorcycle7,0.31097560975609756
motorcycle70,1.1712328767123288
motorcycle71,0.8229166666666666
motorcycle72,0.18181818181818182
motorcycle73,1.105263157894737
motorcycle74,0.9090909090909091
motorcycle75,0.9563106796116505
motorcycle76,0.6326530612244898
motorcycle77,0.7291666666666666
motorcycle78,0.11794871794871795
motorcycle79,0.6857142857142857
motorcycle8,0.7641509433962265
motorcycle80,1.51875
motorcycle81,0.8943661971830986
motorcycle82,0.8872549019607843
motorcycle83,0.24
motorcycle84,0.6
motorcycle85,1.10752688172043
motorcycle86,1.465034965034965
motorcycle87,0.7567567567567568
motorcycle88,0.6468253968253969
motorcycle89,0.12096774193548387
motorcycle9,1.236
motorcycle90,0.06048387096774194
motorcycle91,0.08823529411764706
motorcycle92,0.3489795918367347
motorcycle93,0.17379679144385027
motorcycle94,0.7311557788944724
motorcycle95,0.31896551724137934
motorcycle96,0.06302521008403361
motorcycle97,0.17088607594936708
motorcycle98,1.596
motorcycle99,0.08558558558558559
truck0,0.7552182163187856
truck1,0.4144385026737968
truck10,1.1326207442596992
truck100,0.7166925868325558
truck1000,0.26582278481012656
truck1001,0.37786259541984735
truck1002,0.26666666666666666
truck1003,0.2705128205128205
truck1004,0.7844155844155845
truck1005,0.23704663212435234
truck1006,0.11029411764705882
truck1007,0.42297650130548303
truck1008,0.6167979002624672
truck1009,0.17941952506596306
truck101,0.6193212917350849
truck1010,0.3637566137566138
truck1011,0.21808510638297873
truck1012,1.116621983914209
truck1013,0.09115281501340483
truck1014,1.2911051212938005
truck1015,0.17479674796747968
truck1016,0.9741144414168937
truck1017,0.2527322404371585
truck1018,1.260989010989011
truck1019,1.4751381215469612
truck102,0.8641900121802679
truck1020,0.8005540166204986
truck1021,0.5389972144846796
truck1022,0.15126050420168066
truck1023,0.349002849002849
truck1024,1.4774011299435028
truck1025,0.09375
truck1026,0.47406340057636887
truck1027,0.06876790830945559
truck1028,0.8213256484149856
truck1029,1.5028985507246377
truck103,0.679324894514768
truck1030,0.12209302325581395
truck1031,1.2850877192982457
truck1032,0.18529411764705883
truck1033,1.2192513368983957
truck1034,0.6083086053412463
truck1035,0.14029850746268657
truck1036,0.9369369369369369
truck1037,0.516566265060241
truck1038,1.4530303030303031
truck1039,1.1966463414634145
truck104,1.2801556420233462
truck1040,0.24617737003058104
truck1041,1.5215384615384615
truck1042,0.05263157894736842
truck1043,1.02803738317757
truck1044,0.0734375
truck1045,1.580188679245283
truck1046,1.4430379746835442
truck1047,0.8539682539682539
truck1048,0.33706070287539935
truck1049,0.9260450160771704
truck105,0.44973821989528795
truck1050,0.8576051779935275
truck1051,1.3896103896103895
truck1052,0.31209150326797386
truck1053,0.4901315789473684
truck1054,1.3333333333333333
truck1055,1.1611295681063123
truck1056,0.5903010033444817
truck1057,1.2077464788732395
truck1058,0.17398648648648649
truck1059,1.6904761904761905
truck106,0.422722029988466
truck1060,0.5907534246575342
truck1061,0.10481099656357389
truck1062,0.162
truck1063,0.7241992882562278
truck1064,0.9020979020979021
truck1065,1.744718309859155
truck1066,0.7304964539007093
truck1067,1.0587188612099645
truck1068,0.1971326164874552
truck1069,0.3140794223826715
truck107,0.9168346774193549
truck1070,0.5927272727272728
truck1071,1.3284671532846715
truck1072,0.21323529411764705
truck1073,0.42407407407407405
truck1074,0.3141263940520446
truck1075,1.3614232209737829
truck1076,0.20643939393939395
truck1077,0.7357414448669202
truck1078,0.0916030534351145
truck1079,1.7134615384615384
truck108,1.029559748427673
truck1080,0.6414728682170543
truck1081,0.8287937743190662
truck1082,1.3716577540106951
truck1083,0.25691699604743085
truck1084,1.376984126984127
truck1085,0.632
truck1086,0.036290322580645164
truck1087,1.241869918699187
truck1088,1.336734693877551
truck1089,0.4609053497942387
truck109,1.3823529411764706
truck1090,0.8983402489626556
truck1091,0.09791666666666667
truck1092,1.226890756302521
truck1093,0.4745762711864407
truck1094,0.0405982905982906
truck1095,0.7017167381974249
truck1096,1.2987012987012987
truck1097,0.3624454148471616
truck1098,0.9539473684210527
truck1099,1.4579646017699115
truck11,1.4784069097888675
truck110,0.12378303198887343
truck1100,0.140625
truck1101,1.1704035874439462
truck1102,0.09954751131221719
truck1103,1.3515981735159817
truck1104,0.6981566820276498
truck1105,0.9143518518518519
truck1106,0.6261682242990654
truck1107,0.7334905660377359
truck1108,0.8909952606635071
truck1109,1.4497607655502391
truck111,0.4455719557195572
truck1110,0.05813953488372093
truck1111,0.1048780487804878
truck1112,0.0661764705882353
truck1113,0.2995049504950495
truck1114,1.2325
truck1115,1.0426829268292683
truck1116,1.368020304568528
truck1117,0.12051282051282051
truck1118,1.2190721649484537
truck1119,1.1796875
truck112,1.211367207962284
truck1120,1.144736842105263
truck1121,0.1622340425531915
truck1122,0.18181818181818182
truck1123,1.5837837837837838
truck1124,0.773224043715847
truck1125,1.1153846153846154
truck1126,0.11666666666666667
truck1127,0.550561797752809
truck1128,0.9180790960451978
truck1129,0.8114285714285714
truck113,0.10232945091514144
truck1130,1.1560693641618498
truck1131,0.05263157894736842
truck1132,0.0
truck1133,0.16071428571428573
truck1134,0.03614457831325301
truck1135,0.02727272727272727
truck1136,1.4325153374233128
truck1137,1.2453416149068324
truck1138,1.389937106918239
truck1139,0.10126582278481013
truck114,0.6603019538188277
truck1140,0.09615384615384616
truck1141,1.2467532467532467
truck1142,0.0915032679738562
truck1143,1.3774834437086092
truck1144,1.6812080536912752
truck1145,0.12162162162162163
truck1146,1.8184931506849316
truck1147,1.6631944444444444
truck1148,0.8661971830985915
truck1149,0.1879432624113475
truck115,1.263768115942029
truck1151,0.0948905109489051
truck1152,0.08823529411764706
truck1153,1.4356060606060606
truck1154,0.8901515151515151
truck1155,0.07692307692307693
truck1156,0.7209302325581395
truck1157,1.374015748031496
truck1158,0.816
truck1159,0.14516129032258066
truck116,0.1664392905866303
truck1160,0.1598360655737705
truck1161,0.15
truck1162,1.084033613445378
truck1163,0.15384615384615385
truck1164,0.6869565217391305
truck1165,1.4115044247787611
truck1166,1.40625
truck1167,0.20909090909090908
truck1168,0.10185185185185185
truck1169,0.32242990654205606
truck117,0.5014577259475219
truck1170,0.23333333333333334
truck1171,1.2621359223300972
truck1172,0.3872549019607843
truck1173,1.355
truck1174,0.723404255319149
truck1175,0.7864583333333334
truck1176,1.3842105263157896
truck1177,1.1935483870967742
truck1178,0.45454545454545453
truck1179,0.6722222222222223
truck118,0.8064254859611231
truck1180,0.05113636363636364
truck1181,0.01744186046511628
truck1182,0.5119047619047619
truck1183,0.09036144578313253
truck1184,0.5617283950617284
truck1185,0.5063291139240507
truck1187,0.05921052631578947
truck1188,0.13513513513513514
truck1189,1.6232876712328768
truck119,0.7443331576172905
truck1190,0.5633802816901409
truck1191,0.7101449275362319
truck1192,0.04477611940298507
truck1193,0.022727272727272728
truck1194,1.2627118644067796
truck1195,0.16129032258064516
truck1196,0.1557377049180328
truck1197,1.1016949152542372
truck1198,0.4473684210526316
truck1199,0.02727272727272727
truck12,1.199
truck120,0.4137022397891963
truck1200,1.2962962962962963
truck1201,1.2211538461538463
truck1202,0.03
truck1203,0.0
truck1204,0.8404255319148937
truck1205,0.7
truck1206,0.03409090909090909
truck1207,0.07142857142857142
truck1208,0.0
truck1209,0.039473684210526314
truck121,0.1032171581769437
truck1210,0.041666666666666664
truck1211,0.109375
truck1212,0.22727272727272727
truck1213,0.28125
truck1214,0.0
truck1215,0.10714285714285714
truck1216,0.17307692307692307
truck1217,0.0
truck1218,0.06521739130434782
truck1219,0.38095238095238093
truck122,0.1612410986775178
truck1220,0.225
truck1221,0.16666666666666666
truck1222,0.5625
truck1223,0.0
truck1224,0.0
truck1225,0.0
truck1226,0.0
truck1227,0.0
truck1228,0.0
truck1229,0.0
truck123,0.6972690296339338
truck1230,0.0
truck1231,0.0
truck124,1.073076923076923
truck125,0.2558139534883721
truck126,1.1356877323420074
truck127,0.24764705882352941
truck128,1.2016611295681063
truck129,0.4721792890262751
truck13,0.35344827586206895
truck130,1.3596491228070176
truck131,0.29593373493975905
truck132,0.8134243458475541
truck133,0.8714285714285714
truck134,1.0043478260869565
truck135,0.7783109404990403
truck136,1.1038306451612903
truck137,1.3028430160692213
truck138,0.7075176194205168
truck139,0.9437046004842615
truck14,0.13680154142581888
truck140,1.5223429951690821
truck141,0.29945054945054944
truck142,0.5045045045045045
truck143,0.45109170305676854
truck144,0.4615877080665813
truck145,1.197380729653882
truck146,0.315028901734104
truck147,0.09340659340659341
truck148,0.7458001768346596
truck149,0.5977835723598436
truck15,0.24426450742240216
truck150,1.3963700234192038
truck151,0.48579545454545453
truck152,0.8170995670995671
truck153,0.734982332155477
truck154,0.138
truck155,0.26745860331173504
truck156,0.8751253761283851
truck157,0.8856825749167592
truck158,0.3052109181141439
truck159,1.3456998313659359
truck16,0.8095823095823096
truck160,0.5389805097451275
truck161,1.1655683690280065
truck162,0.16824644549763032
truck163,0.833752357008171
truck164,1.2644927536231885
truck165,0.7892670157068062
truck166,0.04894578313253012
truck167,0.338135593220339
truck168,1.3066666666666666
truck169,0.5910087719298246
truck17,0.14947089947089948
truck170,0.2690677966101695
truck171,0.6955593509820666
truck172,0.48355263157894735
truck173,1.3763388510223953
truck174,0.8277310924369747
truck175,0.1641337386018237
truck176,1.5421626984126984
truck177,0.9006849315068494
truck178,0.15093360995850622
truck179,0.6337466784765279
truck18,0.15119047619047618
truck180,1.1136363636363635
truck181,1.3941299790356394
truck182,0.6113490364025695
truck183,0.48938134810710987
truck184,0.7198412698412698
truck185,1.2437275985663083
truck186,1.201997780244173
truck187,0.9629629629629629
truck188,0.27512254901960786
truck189,0.6062152133580705
truck19,0.6080097087378641
truck190,0.10861423220973783
truck191,0.11350574712643678
truck192,0.8901515151515151
truck193,0.10256410256410256
truck194,1.4457221711131554
truck195,1.211367673179396
truck196,1.215450643776824
truck197,0.8231292517006803
truck198,1.0936435868331442
truck199,0.4508639308855292
truck2,1.2885559921414538
truck20,0.9912280701754386
truck200,0.5311973018549747
truck201,0.7638248847926268
truck202,0.29183673469387755
truck203,0.9131652661064426
truck204,0.10245901639344263
truck205,0.331373989713446
truck206,1.402155172413793
truck207,1.6476725521669342
truck208,1.3740506329113924
truck209,1.1634036144578312
truck21,0.10632911392405063
truck210,1.0621794871794872
truck211,0.34839108910891087
truck212,0.7893442622950819
truck213,1.2076783555018138
truck214,0.6254653760238272
truck215,0.1265377855887522
truck216,0.5957661290322581
truck217,1.1723163841807909
truck218,1.140387275242047
truck219,1.6244158878504673
truck22,0.8262295081967214
truck220,1.348520023215322
truck221,0.36363636363636365
truck222,1.2521789657176061
truck223,0.8892022562449637
truck224,0.4832904884318766
truck225,0.7146393210749646
truck226,0.38734353268428373
truck227,0.32142857142857145
truck228,1.1436893203883496
truck229,0.3787878787878788
truck23,1.4794952681388012
truck230,0.1280120481927711
truck231,0.5394333843797856
truck232,0.7373271889400922
truck233,1.5992835209825997
truck234,0.42586352148272955
truck235,0.07734806629834254
truck236,0.9610726643598616
truck237,0.6
truck238,1.1845864661654135
truck239,0.039898132427843805
truck24,0.5335636722606121
truck240,0.5832742735648476
truck241,1.5640495867768596
truck242,0.6503965832824893
truck243,0.4428055388320289
truck244,1.031548757170172
truck245,1.082441113490364
truck246,0.14285714285714285
truck247,0.7737799834574028
truck248,0.5462633451957295
truck249,0.7366818873668188
truck25,1.4291369754552652
truck250,0.5740458015267176
truck251,1.0099540581929556
truck252,0.9367046215673142
truck253,1.2221223021582734
truck254,0.39690721649484534
truck255,0.18666666666666668
truck256,1.3307692307692307
truck257,0.9396284829721362
truck258,1.4371980676328502
truck259,1.6298366294067068
truck26,0.9122889305816135
truck260,0.9965675057208238
truck261,1.5068163592622295
truck262,1.2853333333333334
truck263,1.1625647668393781
truck264,0.42544886807181886
truck265,1.475317348377997
truck266,0.5528169014084507
truck267,0.21010638297872342
truck268,1.2419354838709677
truck269,0.5656424581005587
truck27,0.7501945525291829
truck270,0.5212765957446809
truck271,0.09186046511627907
truck272,1.6760355029585798
truck273,1.657282741738066
truck274,1.6703056768558953
truck275,0.7231012658227848
truck276,0.865415986949429
truck277,0.4663355408388521
truck278,0.7184100418410042
truck279,1.0682788051209104
truck28,0.09971509971509972
truck280,0.759493670886076
truck281,0.2127107652399481
truck282,0.9851351351351352
truck283,0.14297124600638977
truck284,0.32751937984496127
truck285,1.5968054211035818
truck286,0.6529235382308846
truck287,1.5951638065522622
truck288,0.183206106870229
truck289,1.3556316116988176
truck29,1.715605749486653
truck290,0.6648616125150422
truck291,1.3973214285714286
truck292,1.423728813559322
truck293,1.1865844255975329
truck294,0.3982469512195122
truck295,0.8859784283513097
truck296,0.8982737361282368
truck297,0.405902004454343
truck298,0.4640614096301465
truck299,1.06
truck3,1.3462214411247804
truck30,0.6615120274914089
truck300,0.25204359673024523
truck301,0.6964060529634301
truck302,0.07085987261146497
truck303,0.9095665171898356
truck304,1.046875
truck305,0.5581395348837209
truck306,0.052941176470588235
truck307,0.3249063670411985
truck308,1.3983451536643026
truck309,1.3680836707152497
truck31,1.3616322701688555
truck310,0.5289079229122056
truck311,0.3157514450867052
truck312,0.6412556053811659
truck313,0.8868980963045913
truck314,1.7958607714016934
truck315,0.9663461538461539
truck316,0.5238678090575275
truck317,0.372907949790795
truck318,0.33611111111111114
truck319,0.6449228791773779
truck32,0.11370716510903427
truck320,1.1602996254681648
truck321,1.423930269413629
truck322,0.32160194174757284
truck323,0.5380622837370242
truck324,1.031082118188795
truck325,1.7316831683168317
truck326,1.5275080906148868
truck327,0.4940867279894875
truck328,0.09880239520958084
truck329,1.664860681114551
truck33,0.3077544426494346
truck330,0.6332046332046332
truck331,0.5705521472392638
truck332,0.5177165354330708
truck333,0.2875722543352601
truck334,0.7941988950276243
truck335,0.2654639175257732
truck336,1.5070281124497993
truck337,0.6569506726457399
truck338,0.4106104651162791
truck339,1.8283828382838283
truck34,0.247546346782988
truck340,1.2004069175991863
truck341,0.977747502270663
truck342,0.6831223628691984
truck343,0.6410658307210031
truck344,0.7449799196787149
truck345,1.5320786997433704
truck346,0.41174152876280534
truck347,0.6322751322751323
truck348,1.310592459605027
truck349,1.0084112149532711
truck35,0.2423038728897716
truck350,1.0162162162162163
truck351,1.0607008760951189
truck352,0.3556701030927835
truck353,1.5979557069846677
truck354,0.1716826265389877
truck355,1.0538243626062322
truck356,0.8722426470588235
truck357,1.274818401937046
truck358,0.5121502209131075
truck359,1.22401614530777
truck36,1.0052910052910053
truck360,0.27627118644067794
truck361,0.4156829679595278
truck362,0.4708994708994709
truck363,0.2863849765258216
truck364,1.7098765432098766
truck365,1.505458515283843
truck366,1.0406976744186047
truck367,0.5131124913733609
truck368,0.47074954296160876
truck369,0.8169398907103825
truck37,0.8036853295535081
truck370,0.7097980553477936
truck371,1.0476190476190477
truck372,0.9533333333333334
truck373,0.5371389270976616
truck374,0.819838056680162
truck375,1.1949728260869565
truck376,0.5796783625730995
truck377,0.6179039301310044
truck378,0.7618296529968455
truck379,0.9468911917098446
truck38,1.0139049826187718
truck380,0.8933030646992054
truck381,1.441747572815534
truck382,1.2864583333333333
truck383,0.5670352453351762
truck384,1.107233502538071
truck385,1.3565217391304347
truck386,0.08769931662870159
truck387,0.857707509881423
truck388,0.5084602368866328
truck389,0.4692682926829268
truck39,0.12428571428571429
truck390,0.6753246753246753
truck391,0.35077092511013214
truck392,1.3502415458937198
truck393,0.10267857142857142
truck394,1.3170731707317074
truck395,1.3529735682819384
truck396,0.7470544918998527
truck397,1.4330453563714902
truck398,0.39269662921348314
truck399,0.8249235474006116
truck4,1.346089850249584
truck40,0.8417935702199661
truck400,0.7252964426877471
truck401,1.2613746369796708
truck402,1.5526315789473684
truck403,0.10702524698133918
truck404,0.510016694490818
truck405,0.6046401515151515
truck406,1.5151006711409396
truck407,0.6209103840682788
truck408,1.55168986083499
truck409,0.7649350649350649
truck41,0.659217877094972
truck410,2.0551948051948052
truck411,1.1196275071633237
truck412,0.3612512613521695
truck413,0.2380467955239064
truck414,0.660377358490566
truck415,0.7819332566168009
truck416,1.297709923664122
truck417,0.3122568093385214
truck418,0.4144796380090498
truck419,0.9833333333333333
truck42,1.3855421686746987
truck420,0.7270797962648556
truck421,0.27009345794392525
truck422,1.3248686514886165
truck423,0.6185800604229608
truck424,1.3222222222222222
truck425,0.4871287128712871
truck426,0.9318568994889267
truck427,0.6831337325349301
truck428,0.9455696202531646
