Time,Vehicle_ID,Speed,Acceleration,Latitude,Longitude,Lane,Headway_Distance,Time_Gap,Speed_Limit,Lane_Change,From_Lane,To_Lane,Lane_Change_Reason,Collision
21.0,veh_passenger_1740853682.4176657,16.02752047168906,-1.346156777592114,41.88831496301459,-72.55548503136703,-247979030#4_0,,,27.78,False,,,,False
22.0,veh_passenger_1740853682.4176657,23.324987800187955,-3.6299024883119273,41.888170353049055,-72.5555380619035,-247979030#4_0,,,27.78,False,,,,False
23.0,veh_passenger_1740853682.4176657,31.536361676480738,-0.17484986446106632,41.888031529012906,-72.55541909893373,-247979030#4_0,,,27.78,False,,,,False
24.0,veh_passenger_1740853682.4176657,33.631142873833596,1.183999420649343,41.88821633899635,-72.55546149081161,-247979030#4_0,,,27.78,False,,,,False
25.0,veh_passenger_1740853682.4176657,47.51863966212841,-3.6034030671526125,41.88827860816273,-72.55540563494317,-247979030#4_0,,,27.78,False,,,,False
26.0,veh_passenger_1740853682.4176657,31.902949916046055,-3.761426508972363,41.888321423141434,-72.55536386523423,-247979030#4_0,,,27.78,False,,,,False
27.0,veh_passenger_1740853682.4176657,39.037177119462285,-1.4723079302020778,41.88835281309985,-72.555695029818,-247979030#4_0,,,27.78,False,,,,False
28.0,veh_passenger_1740853682.4176657,36.71722868672077,0.9673423834847199,41.88839382070161,-72.5554598212018,-247979030#4_0,,,27.78,False,,,,False
29.0,veh_passenger_1740853682.4176657,34.26933160103363,2.0601823560664343,41.88809757215787,-72.55548380182317,-247979030#4_0,,,27.78,False,,,,False
30.0,veh_passenger_1740853682.4176657,9.98977881470637,4.944777149225047,41.88820380090596,-72.55531157963306,-247979030#3_0,,,27.78,False,,,,False
31.0,veh_passenger_1740853682.4176657,43.27656550640677,0.7682595934184064,41.888147555070375,-72.5554177157573,-247979030#3_0,,,27.78,False,,,,False
32.0,veh_passenger_1740853682.4176657,32.00290953886724,-5.035933338604082,41.888402973004574,-72.55549928553138,-247979030#3_0,,,27.78,False,,,,False
33.0,veh_passenger_1740853682.4176657,27.523870073368016,4.1446710281816195,41.88820679582461,-72.55547810778937,-247979030#2_0,,,27.78,False,,,,False
34.0,veh_passenger_1740853682.4176657,32.22068106854567,0.561453460732082,41.88818399762033,-72.55548304254816,-247979030#2_0,,,27.78,False,,,,False
35.0,veh_passenger_1740853682.4176657,7.651853191884584,-3.3981003949775186,41.888121468196346,-72.55543257781716,-247979030#1_0,,,27.78,False,,,,False
36.0,veh_passenger_1740853682.4176657,42.00509252487245,-3.9934707167449233,41.888208640034236,-72.55549611747846,-247979030#1_0,,,27.78,False,,,,False
37.0,veh_passenger_1740853682.4176657,63.21891395729472,1.4894915377608413,41.88821805077391,-72.5556244261786,-247979030#1_0,,,27.78,False,,,,False
38.0,veh_passenger_1740853682.4176657,28.87957831730455,-2.619181257119635,41.88815212195662,-72.5554152785604,-247979030#1_0,,,27.78,False,,,,False
39.0,veh_passenger_1740853682.4176657,27.981609380854934,-0.8359195512766746,41.888299568039784,-72.55567034269593,-247979030#1_0,,,27.78,False,,,,False
40.0,veh_passenger_1740853682.4176657,32.15217345392739,0.6812891496938391,41.88846968473681,-72.55541264055998,-247979030#1_0,,,27.78,False,,,,False
41.0,veh_passenger_1740853682.4176657,31.350462834765494,-0.4470709674369573,41.88818895821421,-72.55546487273926,-247979030#1_0,,,27.78,False,,,,False
42.0,veh_passenger_1740853682.4176657,37.69359004574653,2.773919799030409,41.888260975127274,-72.55534095448196,-247979030#1_0,,,27.78,False,,,,False
43.0,veh_passenger_1740853682.4176657,32.324141039811366,-0.10457702386702294,41.88822151536752,-72.55547447956778,-247979030#1_0,,,27.78,False,,,,False
44.0,veh_passenger_1740853682.4176657,40.818945182239986,4.046883474911738,41.888450053316866,-72.55531108900149,-247979030#0_0,,,27.78,False,,,,False
45.0,veh_passenger_1740853682.4176657,26.087700651456544,-3.9302763065970794,41.88806861308328,-72.55542924151338,-247979030#0_0,,,27.78,False,,,,False
46.0,veh_passenger_1740853682.4176657,25.222016209292633,2.2675934757662617,41.88832149357459,-72.55550960583219,-247979030#0_0,,,27.78,False,,,,False
47.0,veh_passenger_1740853682.4176657,42.40465115895495,2.3897040071078663,41.88822717243069,-72.55559999227023,-247979030#0_0,,,27.78,False,,,,False
48.0,veh_passenger_1740853682.4176657,34.99377350261784,-1.4437457320818794,41.88826643453436,-72.55545402116836,-247979030#0_0,,,27.78,False,,,,False
49.0,veh_passenger_1740853682.4176657,23.947719991883787,0.22945916703611147,41.88824329386911,-72.55538178211688,-247979030#0_0,,,27.78,False,,,,False
50.0,veh_passenger_1740853682.4176657,43.34303516017826,1.4427921628266631,41.88832823334707,-72.55544976537817,-247979030#0_0,,,27.78,False,,,,False
51.0,veh_passenger_1740853682.4176657,29.027013300801627,-0.4241639495721756,41.88822959955744,-72.55544874876632,-247979030#0_0,,,27.78,False,,,,False
52.0,veh_passenger_1740853682.4176657,33.73350252500677,-4.728152837116795,41.888348926317256,-72.55542483227683,-732361657_0,,,27.78,False,,,,False
53.0,veh_passenger_1740853682.4176657,30.757230977782456,-0.6502727841871092,41.88832820214508,-72.55559474024669,-732361657_0,,,27.78,False,,,,False
54.0,veh_passenger_1740853682.4176657,30.931325611338252,-5.56725045744497,41.88816903274226,-72.55539696529077,-732361657_0,,,27.78,False,,,,False
55.0,veh_passenger_1740853682.4176657,25.45906915217347,-8.34158838501935,41.887926642967486,-72.55544078493485,-732361657_0,,,27.78,False,,,,False
56.0,veh_passenger_1740853682.4176657,26.308989435630792,-5.823295217456689,41.8881368849093,-72.55549091215059,-732361657_0,,,27.78,False,,,,False
57.0,veh_passenger_1740853682.4176657,12.163337942918588,-4.076256339520114,41.88822674565261,-72.55527267429163,-732361657_0,,,27.78,False,,,,False
58.0,veh_passenger_1740853682.4176657,27.48573880890035,-5.017414410431229,41.88820622776334,-72.55540274731176,-732361657_0,,,27.78,False,,,,False
59.0,veh_passenger_1740853682.4176657,2.8581301042213454,-3.807012086175746,41.888204033145556,-72.55547078918188,-732361657_0,,,27.78,False,,,,False
60.0,veh_passenger_1740853682.4176657,-31.26665578063694,-0.8599614758331882,41.88819597028288,-72.5555256346927,-732361657_0,,,27.78,False,,,,False
61.0,veh_passenger_1740853682.4176657,1.0588419443520252,-1.1064095059628016,41.888170922799894,-72.55552888122521,-732361657_0,,,27.78,False,,,,False
62.0,veh_passenger_1740853682.4176657,4.860910539915494,-1.1118935720733134,41.88817270635529,-72.5555520557733,-732361657_0,,,27.78,False,,,,False
63.0,veh_passenger_1740853682.4176657,11.391405981841672,-0.8808179401912639,41.88819698887417,-72.5554697804398,-732361657_0,,,27.78,False,,,,False
64.0,veh_passenger_1740853682.4176657,9.28142331323761,-2.379510937995292,41.88821382392396,-72.55549133699826,-732361657_0,,,27.78,False,,,,False
65.0,veh_passenger_1740853682.4176657,-3.8815115137040266,1.525440692443226,41.887960992286885,-72.55554420192033,-732361657_0,,,27.78,False,,,,False
66.0,veh_passenger_1740853682.4176657,7.860724002159259,0.5909802801252226,41.88821962806418,-72.55557987020406,-732361657_0,,,27.78,False,,,,False
67.0,veh_passenger_1740853682.4176657,1.8520504683692707,-4.116490835127479,41.88836753421652,-72.55551462412235,-732361657_0,,,27.78,False,,,,False
68.0,veh_passenger_1740853682.4176657,2.036560788124916,-12.007378542839433,41.888166583619196,-72.55549501627681,-732361657_0,,,27.78,False,,,,False
69.0,veh_passenger_1740853682.4176657,-17.0845787063663,-2.6184592607642116,41.88822952052956,-72.55548277679027,-732361657_0,,,27.78,False,,,,False
70.0,veh_passenger_1740853682.4176657,-3.5537090410507517,-1.3947748450354993,41.888361105913425,-72.5556961237134,-732361657_0,,,27.78,False,,,,False
71.0,veh_passenger_1740853682.4176657,-10.711570684870821,0.07946305097357254,41.88823830913651,-72.55560344112816,-732361657_0,,,27.78,False,,,,False
72.0,veh_passenger_1740853682.4176657,-6.638616452306451,1.4034198313784145,41.88808781195657,-72.55546778087886,-732361657_0,,,27.78,False,,,,False
73.0,veh_passenger_1740853682.4176657,0.17739226703270106,1.6237784768072743,41.888510724816925,-72.55547419472146,-732361657_0,,,27.78,False,,,,False
74.0,veh_passenger_1740853682.4176657,21.00040094862925,0.7575390828551463,41.888195280730756,-72.55547531610542,-732361657_0,,,27.78,False,,,,False
75.0,veh_passenger_1740853682.4176657,-9.72745735970966,2.6890795879880898,41.888095908402704,-72.55551482063707,-732361657_0,,,27.78,False,,,,False
76.0,veh_passenger_1740853682.4176657,-17.108248007236398,-1.4821571031861822,41.88830158611495,-72.55546168488968,-732361657_0,,,27.78,False,,,,False
77.0,veh_passenger_1740853682.4176657,12.529180654782976,2.0324105103518377,41.88825993115619,-72.55566441260427,-732361657_0,,,27.78,False,,,,False
78.0,veh_passenger_1740853682.4176657,-16.125440104107838,-0.3713205285366712,41.88798578496776,-72.55541945555926,-732361657_0,,,27.78,False,,,,False
79.0,veh_passenger_1740853682.4176657,-8.32276847063622,4.044863040229757,41.888323280005324,-72.55547674510929,-732361657_0,,,27.78,False,,,,False
80.0,veh_passenger_1740853682.4176657,-2.565155294658325,5.659826540157155,41.88836467917362,-72.55544166284854,-732361657_0,,,27.78,False,,,,False
81.0,veh_passenger_1740853682.4176657,-1.907966478895105,2.3770115724455536,41.88825323553483,-72.55549672926755,-732361657_0,,,27.78,False,,,,False
82.0,veh_passenger_1740853682.4176657,-14.630451576602354,-0.9987185056143062,41.888171729821806,-72.55559781742994,-732361657_0,,,27.78,False,,,,False
83.0,veh_passenger_1740853682.4176657,-9.023926598973048,1.2513202841655584,41.88820002396785,-72.55566614727657,-732361657_0,,,27.78,False,,,,False
84.0,veh_passenger_1740853682.4176657,-7.650123405423074,-8.029687829637624,41.888287494750166,-72.55537645176105,-732361657_0,,,27.78,False,,,,False
85.0,veh_passenger_1740853682.4176657,-2.2766871766289114,-0.02375238404783886,41.88820879734843,-72.55566937776274,-732361657_0,,,27.78,False,,,,False
86.0,veh_passenger_1740853682.4176657,-14.1929136330873,-1.6286574441091943,41.888133637091705,-72.55552996907828,-732361657_0,,,27.78,False,,,,False
87.0,veh_passenger_1740853682.4176657,-7.4298693021482904,0.7054677601627191,41.88818479226451,-72.55548590138432,-732361657_0,,,27.78,False,,,,False
88.0,veh_passenger_1740853682.4176657,-5.206378959002905,-2.2233990603217535,41.88816970334979,-72.55551513051617,-732361657_0,,,27.78,False,,,,False
89.0,veh_passenger_1740853682.4176657,-10.094927751968498,-7.197465394250685,41.888164748366705,-72.55564091743386,-732361657_0,,,27.78,False,,,,False
90.0,veh_passenger_1740853682.4176657,5.8441738260153215,-0.7102267984828359,41.88823264487217,-72.55550492474704,-732361657_0,,,27.78,False,,,,False
91.0,veh_passenger_1740853682.4176657,0.19307961896265624,2.39272631786298,41.888142828370825,-72.5556061878481,-732361657_0,,,27.78,False,,,,False
92.0,veh_passenger_1740853682.4176657,5.748909865287715,-0.2990511715906905,41.88816766997944,-72.555427618743,-732361657_0,,,27.78,False,,,,False
93.0,veh_passenger_1740853682.4176657,-12.421919394793804,0.8848558712161321,41.88824047249255,-72.55541817296377,-732361657_0,,,27.78,False,,,,False
94.0,veh_passenger_1740853682.4176657,41.674299396865536,1.5779633058373292,41.88816339414504,-72.55554744468998,-732361657_0,,,27.78,False,,,,False
95.0,veh_passenger_1740853682.4176657,6.7987078805599594,0.839997878370923,41.8881418379069,-72.55557451561137,-732361657_0,,,27.78,False,,,,False
96.0,veh_passenger_1740853682.4176657,-1.3602728138066595,-0.5929215598735027,41.88836658332811,-72.55556115016343,-732361657_0,,,27.78,False,,,,False
97.0,veh_passenger_1740853682.4176657,-5.923531639280554,-0.48759995563159464,41.888248371945394,-72.55564424978238,-732361657_0,,,27.78,False,,,,False
98.0,veh_passenger_1740853682.4176657,-24.61883048440359,-2.966601499227181,41.88819462336152,-72.55547960458478,-732361657_0,,,27.78,False,,,,False
99.0,veh_passenger_1740853682.4176657,-1.7896368143046857,-0.017268277328184922,41.88837692487081,-72.55543240369315,-732361657_0,,,27.78,False,,,,False
100.0,veh_passenger_1740853682.4176657,-3.93693930561858,2.51223938477051,41.88818137254856,-72.55548494315052,-732361657_0,,,27.78,False,,,,False
101.0,veh_passenger_1740853682.4176657,-26.58984810862603,2.067373385596511,41.88832801641428,-72.5554580828655,-732361657_0,,,27.78,False,,,,False
102.0,veh_passenger_1740853682.4176657,-4.3160026448676945,5.133855832611516,41.88828236659704,-72.55559399407603,-732361657_0,,,27.78,False,,,,False
103.0,veh_passenger_1740853682.4176657,-9.579533798911143,2.861166111384591,41.88812275752887,-72.55551714417156,-732361657_0,,,27.78,False,,,,False
104.0,veh_passenger_1740853682.4176657,8.698488421476213,0.7067131728763343,41.888247287309305,-72.55556795485813,-732361657_0,,,27.78,False,,,,False
105.0,veh_passenger_1740853682.4176657,0.09693429779872531,0.5877161859280022,41.88837378387248,-72.55539995189493,-732361657_0,,,27.78,False,,,,False
106.0,veh_passenger_1740853682.4176657,-1.958038015414786,0.4912065882108436,41.88808359855319,-72.55550458647016,-732361657_0,,,27.78,False,,,,False
107.0,veh_passenger_1740853682.4176657,30.129250694044458,-0.9679020534058509,41.888024778759124,-72.55545759019861,-732361657_0,,,27.78,False,,,,False
108.0,veh_passenger_1740853682.4176657,3.295397119676636,0.24147118483233498,41.88836057558886,-72.55546452991665,-732361657_0,,,27.78,False,,,,False
109.0,veh_passenger_1740853682.4176657,6.753632486259448,-6.779713479883867,41.88822559486104,-72.55538734736813,-732361657_0,,,27.78,False,,,,False
110.0,veh_passenger_1740853682.4176657,-1.4692058138462016,2.5060572734073503,41.88809169635305,-72.55550670466634,-732361657_0,,,27.78,False,,,,False
111.0,veh_passenger_1740853682.4176657,-3.141308633275912,-0.10230472718467354,41.88818096522817,-72.55530661234805,-732361657_0,,,27.78,False,,,,False
112.0,veh_passenger_1740853682.4176657,-7.455444447834452,4.7890215076386085,41.888153597369964,-72.55550363124202,-732361657_0,,,27.78,False,,,,False
113.0,veh_passenger_1740853682.4176657,10.00264057896129,0.5888768916502158,41.88837082838115,-72.55550327225778,-732361657_0,,,27.78,False,,,,False
114.0,veh_passenger_1740853682.4176657,0.17725291679380462,1.2389853702043183,41.88848110831502,-72.55548303169962,-732361657_0,,,27.78,False,,,,False
115.0,veh_passenger_1740853682.4176657,8.797991327381169,1.99844581364232,41.88828143025103,-72.5554295961275,-664457131#3_0,,,15.65,False,,,,False
116.0,veh_passenger_1740853682.4176657,-8.588521671983472,2.32928701610399,41.88818428349799,-72.55541113501734,-664457131#3_0,,,15.65,False,,,,False
117.0,veh_passenger_1740853682.4176657,5.784704924240941,4.670424482139424,41.8882347974779,-72.55548729902807,-664457131#3_0,,,15.65,False,,,,False
118.0,veh_passenger_1740853682.4176657,0.6253491246316116,4.355987419870871,41.88825036270276,-72.55548975085662,-664457131#3_0,,,15.65,False,,,,False
119.0,veh_passenger_1740853682.4176657,10.141386675990361,1.5523526627403044,41.88820559815093,-72.55552094005037,-664457131#3_0,,,15.65,False,,,,False
120.0,veh_passenger_1740853682.4176657,9.308753712379257,-0.8360124307764636,41.88811657069558,-72.5555473966952,-664457131#3_0,,,15.65,False,,,,False
121.0,veh_passenger_1740853682.4176657,17.148750294589263,3.2231883162330632,41.88791898435983,-72.55551027825165,-664457131#3_0,,,15.65,False,,,,False
122.0,veh_passenger_1740853682.4176657,29.533416016034607,3.6477256598809618,41.888139346379546,-72.55562128366236,-664457131#3_0,,,15.65,False,,,,False
123.0,veh_passenger_1740853682.4176657,27.505080279392132,2.388654900045367,41.88819709149374,-72.5556138743546,-664457131#3_0,,,15.65,False,,,,False
124.0,veh_passenger_1740853682.4176657,20.90893883676472,1.2882838528312277,41.888340274764786,-72.55553585597245,-664457131#3_0,,,15.65,False,,,,False
125.0,veh_passenger_1740853682.4176657,12.880519985788851,0.7667971436294465,41.888287506265925,-72.55562948659123,-664457131#3_0,,,15.65,False,,,,False
126.0,veh_passenger_1740853682.4176657,16.97140449773724,-0.769599167873821,41.88809284696726,-72.55539275572065,-664457131#3_0,,,15.65,False,,,,False
127.0,veh_passenger_1740853682.4176657,9.739993528521154,1.283080450253692,41.88824901468095,-72.55538850171448,-664457131#3_0,,,15.65,False,,,,False
128.0,veh_passenger_1740853682.4176657,19.188175828952808,-6.066028566612658,41.88809646892546,-72.55558703699897,-664457131#3_0,,,15.65,False,,,,False
129.0,veh_passenger_1740853682.4176657,14.987396485070349,0.5677596023197111,41.88828052854064,-72.55559182751695,-664457131#2_0,,,15.65,False,,,,False
130.0,veh_passenger_1740853682.4176657,6.600598579985672,0.687943967162937,41.88807439166309,-72.5557064286757,-664457131#2_0,,,15.65,False,,,,False
131.0,veh_passenger_1740853682.4176657,18.567965168775117,2.2291714141119883,41.88832288937506,-72.55545287739434,-664457131#2_0,147.34360422042664,-56.96186081691121,15.65,False,,,,False
132.0,veh_passenger_1740853682.4176657,2.083674460183829,-2.0776698319368734,41.888052256088415,-72.55552122830827,-664457131#2_0,44.18298863095697,4.493526602484053,15.65,False,,,,False
133.0,veh_passenger_1740853682.4176657,6.833246711859829,1.7324670584130217,41.88818161285522,-72.55561745755402,-664457131#2_0,23.99487510009203,20.91788778582122,15.65,False,,,,False
134.0,veh_passenger_1740853682.4176657,21.496471799517167,-2.1717138797866937,41.88816606767507,-72.55560898435847,-664457131#2_0,-8.398787975660525,16.293243060659734,15.65,False,,,,False
135.0,veh_passenger_1740853682.4176657,22.325881102966378,-6.935248587289607,41.888282796028946,-72.55553353565759,-664457131#1_0,30.012988346628845,-41.46484473666351,15.65,False,,,,False
136.0,veh_passenger_1740853682.4176657,20.76533618086978,-4.369417203459307,41.88791714352432,-72.55572292264182,-664457131#1_0,-30.936564823496155,-16.79048831536784,15.65,False,,,,False
137.0,veh_passenger_1740853682.4176657,20.70011110829364,4.74646087234396,41.88831508695069,-72.55569889861916,-664457131#1_0,139.67628170538228,-3.867326740466524,15.65,False,,,,False
138.0,veh_passenger_1740853682.4176657,11.795510969684983,1.287736615880931,41.888238440224754,-72.55570506077937,-664457131#1_0,-117.42692250048276,-6.633761596342083,15.65,False,,,,False
139.0,veh_passenger_1740853682.4176657,17.218789623482735,-4.39773028586751,41.88825599465408,-72.55563907654172,-664457131#0_0,14.45430961123202,16.288487055309815,15.65,False,,,,False
140.0,veh_passenger_1740853682.4176657,7.109373448322003,-1.2079204162509996,41.88847302163841,-72.55557562645416,-664457131#0_0,-140.74895288178232,-10.537539617987932,15.65,False,,,,False
141.0,veh_passenger_1740853682.4176657,5.644208941608667,-1.6989639707990136,41.88821972870876,-72.55572071060793,-1359311123_0,-43.72660544433165,-8.937235801437055,15.65,False,,,,False
142.0,veh_passenger_1740853682.4176657,4.533001341420459,-3.0439824393906747,41.888225202247625,-72.5556833661056,-1359311122_0,-430.7038569924189,-2.0819848127430305,15.65,False,,,,False
143.0,veh_passenger_1740853682.4176657,4.027210722000746,-6.437806783720589,41.88817138334648,-72.55554973697322,-1359311122_0,-63.05252492427826,-32.9624368842924,15.65,False,,,,False
144.0,veh_passenger_1740853682.4176657,0.8315591965947533,-2.1287755983321404,41.88820325209519,-72.55565674338747,-1359311122_0,-16.6650519145187,,15.65,False,,,,False
145.0,veh_passenger_1740853682.4176657,6.659764250754961,-1.6293168689626327,41.888201406268415,-72.55569900238655,-1359311122_0,-105.32585651997942,,15.65,False,,,,False
146.0,veh_passenger_1740853682.4176657,1.1165108793138643,-2.5612321772514406,41.88859837149481,-72.55572021286041,-1359311122_0,12.250406403560191,,15.65,False,,,,False
147.0,veh_passenger_1740853682.4176657,3.343873475023429,-2.0199970862158807,41.88824025410402,-72.55546762018508,-1359311122_0,-10.830470120999962,,15.65,False,,,,False
148.0,veh_passenger_1740853682.4176657,-0.1881436243056669,0.7096988853681978,41.88820819057665,-72.55571294830052,-1359311122_0,6.71602272533346,,15.65,False,,,,False
149.0,veh_passenger_1740853682.4176657,-19.16763803568756,1.8742650059120933,41.88819587691009,-72.55573496050401,-1359311122_0,29.333958520786837,,15.65,False,,,,False
150.0,veh_passenger_1740853682.4176657,-18.446685000279103,1.3457341832399834,41.888270128381464,-72.55560857830079,-1359311122_0,88.34763552970253,41.45192415606289,15.65,False,,,,False
151.0,veh_passenger_1740853682.4176657,0.526644906749425,3.1084862094758137,41.88827365448023,-72.55579499178486,-1359311122_0,-182.12676783523057,-7.420604667786392,15.65,False,,,,False
152.0,veh_passenger_1740853682.4176657,-6.825321578973671,1.56699144029335,41.88817940609706,-72.55592875746844,-1359311122_0,70.25605752761476,-51.69467988345423,15.65,False,,,,False
153.0,veh_passenger_1740853682.4176657,9.687076988906483,4.329108080984952,41.88821833867516,-72.55565378736318,-1232948826_0,94.14258706348483,9.841311499112635,15.65,False,,,,False
154.0,veh_passenger_1740853682.4176657,11.911601446590794,3.2247036771386774,41.888209879259165,-72.55558014640741,-1232948826_0,17.68713974545244,-7.818044861633098,15.65,False,,,,False
155.0,veh_passenger_1740853682.4176657,-3.6861338623639313,-6.618215581907862,41.88836360639182,-72.55559586633548,-664457138#1_0,14.250852904398926,-4.874086414260091,15.65,False,,,,False
156.0,veh_passenger_1740853682.4176657,6.812871591668227,-0.6203576873158454,41.88824437111388,-72.55558616740434,-664457138#1_0,31.995454632327892,-30.699709089269163,15.65,False,,,,False
157.0,veh_passenger_1740853682.4176657,3.9518610261002323,-5.564663075909266,41.88817409572332,-72.55570048478026,-664457138#1_0,-146.5447757204529,-27.609369486701326,15.65,False,,,,False
158.0,veh_passenger_1740853682.4176657,11.277143607192556,-2.6744700527269742,41.88820627288817,-72.55568133193462,-664457138#1_0,298.2880559905898,1.9919680752500426,15.65,False,,,,False
159.0,veh_passenger_1740853682.4176657,-0.84908417925908,0.2561691507980868,41.88829603462438,-72.55582403904046,-664457138#1_0,-194.1076912834542,65.43585063474893,15.65,False,,,,False
160.0,veh_passenger_1740853682.4176657,32.703832909683115,5.680333440719551,41.88819497571471,-72.55575477438974,-664457138#1_0,-52.36930807749741,-27.943813413890894,15.65,False,,,,False
161.0,veh_passenger_1740853682.4176657,27.131311691817245,3.4389957200164645,41.888213129871474,-72.55595814713881,-664457137#1_0,82.27594514354132,-11.491616551196785,15.65,False,,,,False
162.0,veh_passenger_1740853682.4176657,12.632560098623799,-1.8991589145953185,41.88817551179955,-72.55570296906939,-664457137#1_0,36.46707060281187,7.7547975602938095,15.65,False,,,,False
163.0,veh_passenger_1740853682.4176657,21.19381292162143,-0.7885238487797324,41.88827385222509,-72.55572413522172,-664457137#1_0,26.098257636767812,-18.15951192038483,15.65,False,,,,False
164.0,veh_passenger_1740853682.4176657,11.88605155258847,0.7941983290565986,41.88817419265625,-72.55538341929893,-664457137#1_0,184.63758807105478,17.015817568302737,15.65,False,,,,False
165.0,veh_passenger_1740853682.4176657,-2.98402733355033,3.5367717882763827,41.88825060424446,-72.5557157739905,-664457137#1_0,185.28869312768802,0.4221774197067134,15.65,False,,,,False
166.0,veh_passenger_1740853682.4176657,23.453741610726865,-1.8481637920613139,41.88818008312432,-72.5557047892085,-664457137#1_0,29.50914084527176,-66.95033212842827,15.65,False,,,,False
167.0,veh_passenger_1740853682.4176657,-2.5523662906125537,-2.04786026173133,41.888245065988606,-72.55564546223053,-943414525_0,-48.13974979275372,19.31785953785584,27.78,False,,,,False
168.0,veh_passenger_1740853682.4176657,-1.0119743664909038,-4.84411371906026,41.88833914917986,-72.5561006845738,-943414525_0,299.78940951882396,-9.3266140435735,27.78,False,,,,False
169.0,veh_passenger_1740853682.4176657,7.6923054187209345,-7.002397724425464,41.88820851016196,-72.55581077894189,-943414525_0,-30.41926782822702,9.620960398940952,27.78,False,,,,False
170.0,veh_passenger_1740853682.4176657,6.227637218595191,3.718610763806282,41.88829801409929,-72.55569016613593,-943414525_0,62.32182330440264,-46.56856161316682,27.78,False,,,,False
171.0,veh_passenger_1740853682.4176657,-4.451981304096989,-7.129800425547728,41.888524447111344,-72.5555544264898,-943414525_0,-173.2086071394151,-3.427152590244077,27.78,False,,,,False
172.0,veh_passenger_1740853682.4176657,8.134574118608725,5.126389355775245,41.888214538647006,-72.55571380709982,-943414525_0,-62.399879997828975,-14.345795993809588,27.78,False,,,,False
173.0,veh_passenger_1740853682.4176657,-10.100506549177226,1.8371087181658368,41.88816948267447,-72.55568519886405,-943414525_0,-69.94071932241786,0.7401191627723165,27.78,False,,,,False
174.0,veh_passenger_1740853682.4176657,-4.853742540770327,1.045136411807107,41.88819817928616,-72.55576076762588,-943414525_0,,,27.78,False,,,,False
