Time,Vehicle_ID,Speed,Acceleration,Latitude,Longitude,Lane,Headway_Distance,Time_Gap,Speed_Limit,Lane_Change,From_Lane,To_Lane,Lane_Change_Reason,Collision
439.0,motorcycle_motorcycle_1741017011.558746,25.47712894500728,0.48117335433198605,41.88810862810314,-72.55562885077784,155559049#0_0,,,27.78,False,,,,False
440.0,motorcycle_motorcycle_1741017011.558746,18.58574032731849,-2.839192008239479,41.888065883036774,-72.55557077674318,155559049#0_0,,,27.78,False,,,,False
441.0,motorcycle_motorcycle_1741017011.558746,6.581493342440808,0.37741364070279815,41.88795877304471,-72.55555930007363,155559049#0_0,,,27.78,False,,,,False
442.0,motorcycle_motorcycle_1741017011.558746,37.64957135704026,-0.9491943511893624,41.88804492423936,-72.55559185287557,155559049#0_0,,,27.78,False,,,,False
443.0,motorcycle_motorcycle_1741017011.558746,29.929637132387143,-1.187977350273286,41.88814660302533,-72.55565641982706,:178383753_5_0,,,27.78,False,,,,False
444.0,motorcycle_motorcycle_1741017011.558746,5.002019287501753,0.46815159555080754,41.88815004859929,-72.55570565079846,155559049#1_0,,,27.78,False,,,,False
445.0,motorcycle_motorcycle_1741017011.558746,27.56248379938188,1.8220858215627231,41.888175276995575,-72.55563811431018,155559049#1_0,,,27.78,False,,,,False
446.0,motorcycle_motorcycle_1741017011.558746,27.088230023618962,0.4122547690021747,41.888148210859775,-72.55559227964993,155559049#1_0,,,27.78,False,,,,False
447.0,motorcycle_motorcycle_1741017011.558746,18.967626202938845,-0.6842559154356422,41.88800679106195,-72.55544981163052,:178336679_5_0,,,27.78,False,,,,False
448.0,motorcycle_motorcycle_1741017011.558746,28.186243289295817,0.329832143315798,41.8880169274745,-72.55557435039047,155559049#2_0,,,27.78,False,,,,False
449.0,motorcycle_motorcycle_1741017011.558746,31.028281094615522,-2.5533445520341047,41.88794684737861,-72.5553559525334,:178383756_4_0,,,27.78,False,,,,False
450.0,motorcycle_motorcycle_1741017011.558746,38.989870090379554,-0.1432643651824037,41.88818048436233,-72.55558672710379,155559049#3_0,,,27.78,False,,,,False
451.0,motorcycle_motorcycle_1741017011.558746,26.293749287418905,0.5323846127485012,41.88800539777136,-72.55555326115523,155559049#3_0,,,27.78,False,,,,False
452.0,motorcycle_motorcycle_1741017011.558746,31.54489181459212,-3.785078245891782,41.888040312304696,-72.55556263873373,:178383758_0_0,,,27.78,False,,,,False
453.0,motorcycle_motorcycle_1741017011.558746,27.040216990732006,0.798491918030777,41.88787428335322,-72.55558584231395,155559049#4_0,,,27.78,False,,,,False
454.0,motorcycle_motorcycle_1741017011.558746,14.439423349278513,0.37063398936152225,41.88799588122259,-72.5555292415498,155559049#4_0,,,27.78,False,,,,False
455.0,motorcycle_motorcycle_1741017011.558746,19.59100058997865,2.391921934184211,41.88792884843387,-72.55573269568788,155559049#4_0,,,27.78,False,,,,False
456.0,motorcycle_motorcycle_1741017011.558746,25.79868412961514,-0.7781586853488989,41.888013110698715,-72.55567608159055,:178383759_0_0,,,27.78,False,,,,False
457.0,motorcycle_motorcycle_1741017011.558746,28.758085090688837,-1.305116795716458,41.888097377899165,-72.55557890243618,155559049#5_0,,,27.78,False,,,,False
458.0,motorcycle_motorcycle_1741017011.558746,17.199960924874176,-3.560443754287917,41.88803807663676,-72.55562524164755,155559049#5_0,64.00798291852698,1280.0113304182887,27.78,False,,,,False
459.0,motorcycle_motorcycle_1741017011.558746,20.274090870007058,-0.08716862596338615,41.88793801956871,-72.55546831329625,155559049#5_0,1.981841785251163,-805.3442535474896,27.78,False,,,,False
460.0,motorcycle_motorcycle_1741017011.558746,22.135117217578227,-8.29274357264876,41.88806455181114,-72.55557126796458,155559049#5_0,-22.778987841389608,-1386.6122303716838,27.78,False,,,,False
461.0,motorcycle_motorcycle_1741017011.558746,3.5901428741126438,1.1079226146903238,41.888012626520954,-72.55550635990464,155559049#5_0,-0.22581404709490016,-589.1855607368052,27.78,False,,,,False
462.0,motorcycle_motorcycle_1741017011.558746,-19.67652514947258,-5.1265401147175,41.888022418033835,-72.55560030658573,155559049#5_0,15.157010932161938,-6778.635344520211,27.78,False,,,,False
463.0,motorcycle_motorcycle_1741017011.558746,1.3499830856308108,-3.248700348271086,41.88805573548664,-72.55551311901547,155559049#5_0,,,27.78,False,,,,False
464.0,motorcycle_motorcycle_1741017011.558746,-6.222503134733415,-4.07918810103547,41.888222787162405,-72.55545872291522,155559049#5_0,-40.99295620468911,15147.007010314614,27.78,False,,,,False
465.0,motorcycle_motorcycle_1741017011.558746,-11.11404894701991,3.1120925361374248,41.8879645700789,-72.55548434570663,155559049#5_0,96.75742957810871,32191.456231113523,27.78,False,,,,False
466.0,motorcycle_motorcycle_1741017011.558746,-3.742969662984251,-7.444755286463987,41.88800721966452,-72.55552018429854,155559049#5_0,-78.00360149994958,,27.78,False,,,,False
467.0,motorcycle_motorcycle_1741017011.558746,-1.1846123983268626,-0.49766770631504187,41.88806239178747,-72.5556703317999,155559049#5_0,-21.28807904693531,,27.78,False,,,,False
468.0,motorcycle_motorcycle_1741017011.558746,4.391079291672213,-3.713576493975779,41.88800028947729,-72.55548095138425,155559049#5_0,,,27.78,False,,,,False
469.0,motorcycle_motorcycle_1741017011.558746,-1.9970495810775901,-8.55649182011075,41.88791136806693,-72.55556695971518,155559049#5_0,,,27.78,False,,,,False
470.0,motorcycle_motorcycle_1741017011.558746,0.9083739410780254,0.38732749818154844,41.8881184571232,-72.55567147052287,155559049#5_0,,,27.78,False,,,,False
471.0,motorcycle_motorcycle_1741017011.558746,1.424422931529989,0.11166711283294717,41.88803667063391,-72.55556601885746,155559049#5_0,,,27.78,False,,,,False
472.0,motorcycle_motorcycle_1741017011.558746,3.608362462480727,-0.739740011653339,41.88799611658367,-72.55555473700338,155559049#5_0,,,27.78,False,,,,False
473.0,motorcycle_motorcycle_1741017011.558746,-6.450735810249171,-0.26230012713494943,41.88790543019034,-72.55558220402774,155559049#5_0,,,27.78,False,,,,False
474.0,motorcycle_motorcycle_1741017011.558746,1.7453712396963965,-0.8791689765930641,41.888015546641434,-72.55561191981386,155559049#5_0,,,27.78,False,,,,False
475.0,motorcycle_motorcycle_1741017011.558746,-0.020975393359549344,1.873852878496109,41.88808562245671,-72.55549419998141,155559049#5_0,,,27.78,False,,,,False
476.0,motorcycle_motorcycle_1741017011.558746,5.438269563783251,5.863388259949716,41.8880768185886,-72.55563213632374,155559049#5_0,,,27.78,False,,,,False
477.0,motorcycle_motorcycle_1741017011.558746,4.9776479856154765,-5.273538722049125,41.88787839625809,-72.55555877154602,155559049#5_0,,,27.78,False,,,,False
478.0,motorcycle_motorcycle_1741017011.558746,-1.8799830180651043,0.26848027023515897,41.88812829857169,-72.55558447862443,155559049#5_0,,,27.78,False,,,,False
479.0,motorcycle_motorcycle_1741017011.558746,8.581133596700965,4.408209362756679,41.88806018564211,-72.5555793460077,155559049#5_0,,,27.78,False,,,,False
480.0,motorcycle_motorcycle_1741017011.558746,-6.894053368734603,2.7822225509244163,41.887975492966774,-72.55553487703133,155559049#5_0,,,27.78,False,,,,False
